Sat Apr  9 16:00:01 2016,7755644
Sun Apr 10 16:00:00 2016,7759312
Mon Apr 11 16:00:01 2016,7763124
Tue Apr 12 16:00:01 2016,7766511
Wed Apr 13 16:00:01 2016,7770054
Thu Apr 14 16:00:01 2016,7773153
Fri Apr 15 16:00:01 2016,7776400
Sat Apr 16 16:00:00 2016,7779728
Sun Apr 17 16:00:01 2016,7783028
Mon Apr 18 16:00:01 2016,7786270
Tue Apr 19 16:00:01 2016,7789319
Wed Apr 20 16:00:01 2016,7792629
Thu Apr 21 16:00:01 2016,7795956
Fri Apr 22 16:00:01 2016,7799125
Sat Apr 23 16:00:00 2016,7801491
Sun Apr 24 16:00:01 2016,7804250
Mon Apr 25 16:00:01 2016,7807370
Tue Apr 26 16:00:01 2016,7810258
Wed Apr 27 16:00:00 2016,7813410
Thu Apr 28 16:00:00 2016,7816158
Fri Apr 29 16:00:01 2016,7819083
Sun May  1 16:00:01 2016,7825087
Mon May  2 16:00:01 2016,7828244
Tue May  3 16:00:00 2016,7831423
Wed May  4 16:00:01 2016,7833929
Thu May  5 16:00:00 2016,7836329
Fri May  6 16:00:01 2016,7838522
Sat May  7 16:00:01 2016,7840674
Sun May  8 16:00:01 2016,7842285
Mon May  9 16:00:00 2016,7844435
Tue May 10 16:00:01 2016,7846403
Wed May 11 16:00:00 2016,7849304
Thu May 12 16:00:00 2016,7852004
Fri May 13 16:00:00 2016,7854445
Sat May 14 16:00:00 2016,7856407
Sun May 15 16:00:01 2016,7858166
Mon May 16 16:00:01 2016,7859834
Tue May 17 16:00:00 2016,7861512
Wed May 18 16:00:01 2016,7863227
Thu May 19 16:00:01 2016,7865078
Fri May 20 16:00:01 2016,7866790
Sat May 21 16:00:01 2016,7868622
Sun May 22 16:00:00 2016,7870576
Mon May 23 16:00:00 2016,7872304
Tue May 24 16:00:00 2016,7874434
Wed May 25 16:00:01 2016,7876422
Thu May 26 16:00:01 2016,7878873
Sat May 28 16:00:01 2016,7883102
Sun May 29 16:00:01 2016,7885117
Mon May 30 16:00:00 2016,7887274
Tue May 31 16:00:01 2016,7889239
Thu Jun  2 16:00:00 2016,7893531
Fri Jun  3 16:00:01 2016,7895236
Sat Jun  4 16:00:01 2016,7897226
Sun Jun  5 16:00:00 2016,7899258
Mon Jun  6 16:00:01 2016,7901244
Thu Jun  9 16:00:00 2016,7906294
Sat Jun 11 16:00:01 2016,7908813
Sun Jun 12 16:00:01 2016,7910349
Mon Jun 13 16:00:01 2016,7912110
