Source (A)	Source (B)	Source (C)	Analytic	Clout	Authentic	Tone	WPS	Sixltr	posemo	negemo	anx	anger	sad	insight	cause	discrep	tentat	certain	differ	see	hear	feel	affiliation	achieve	power	reward	risk	swear	netspeak	assent	nonflu	filler	QMark	Exclam
LS: My second point  is alcohol.  Alcohol is great  in moderation ofc #sydsciencefest	LER	has_no_media	64.27	22.08	63.54	99.00	6.50	30.77	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
AM: Chem mixes things together  but nanotech does weird things.  Self-cleaning surfaces  better velcro. #sydsciencefest	LER	has_no_media	22.13	73.40	35.37	25.77	5.33	31.25	6.25	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	6.25	6.25	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
.@peter_rohde up now with quantum physics  From the BIG to the tiny now. #sydsciencefest	LER	has_no_media	99.00	50.00	98.01	25.77	7.50	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"I'll end with the definition of the Universe  everything in the world.  I rest my case" #sydsciencefest	LER	has_no_media	97.02	11.97	99.00	25.77	8.50	23.53	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
OOoo  AW is also taking the route of engulfing the opponent's field into their own.  Nanotech is a part of Chemistry. #sydsciencefest	LER	has_no_media	96.29	67.52	2.40	25.77	7.33	22.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	9.09	4.55	0.00	0.00	0.00	0.00
"You might think astronmers are useless  we just look at the sky.  But astronomers invented Wifi" #sydsciencefest	LER	has_no_media	41.45	96.11	66.34	1.00	8.50	29.41	0.00	5.88	0.00	0.00	5.88	5.88	0.00	0.00	5.88	0.00	5.88	5.88	0.00	0.00	5.88	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
We &lt;3 Philae https://t.co/QKCHxULkow	LER	has_no_media	74.89	98.62	1.00	25.77	9.00	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00
WH: We wanted to go see what an UNheated comet looked like.  So  we had to go land on one #sydsciencefest	LER	has_no_media	86.96	97.14	13.15	25.77	10.50	9.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	9.52	0.00	0.00	9.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Briefly showing footage of the Rosetta Mission from @Discovery #sydsciencefest	LER	has_no_media	99.00	50.00	43.37	25.77	10.00	70.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
AW: If you pull DNA out of the cell  it has enough to go to the moon and back #sydsciencefest	LER	has_no_media	92.84	69.14	43.37	25.77	20.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	5.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	5.00	0.00	0.00	0.00	0.00
DC: Ashley's field  DNA  is just small.  You can't even see them. #sydsciencefest	LER	has_no_media	3.37	77.92	17.46	25.77	4.33	15.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	7.69	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
AM has finished his debate by reinforcing that Nanotech has lots of ideas with Chem running out... #sydsciencefest	LER	has_no_media	85.72	86.68	4.97	25.77	9.00	27.78	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
.@all_isee is speaking for Chemistry  against Adam's nanotechnology #sydsciencefest	LER	has_no_media	98.46	50.00	3.37	25.77	10.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"In engineering you tend to just get used to hanging with guys and being the only woman" - UD #sydsciencefest	LER	has_no_media	92.84	98.19	1.00	25.77	19.00	15.79	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MP says Dyslexia impacted her education a lot. Asks "are there any dyslexics in the house?" *few arms* MP: "Yaassss" #ssf15	LER	has_no_media	92.84	92.33	1.00	25.77	7.00	23.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.52	0.00	0.00	0.00	4.76	0.00	0.00	0.00	4.76	0.00	0.00	0.00	4.76	4.76	0.00	0.00	4.76	0.00
AW: Obvs meth is a very destructive drug  but the show also covered an awesome aspect of Chem - cancer treatment #sydsciencefest	LER	has_no_media	86.96	31.71	1.00	25.77	21.00	23.81	4.76	4.76	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	4.76	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	9.52	0.00	0.00	0.00	0.00
WH: We got a glimpse of inside a comet from the Murchison Meteorite which we think is linked to a comet #sydsciencefest	LER	has_no_media	99.00	96.52	31.94	25.77	22.00	18.18	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
DC: We are intelligent.  We are conscious.  Self-aware.  That's amazing in itself. #sydsciencefest.	LER	has_no_media	5.53	99.00	52.86	99.00	2.80	28.57	14.29	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
NEXT DEBATE: @ad_mico vs. @all_isee #sydsciencefest	LER	has_no_media	92.84	89.42	7.84	25.77	8.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"QP is far more important than astronomy  because her field wouldn't exist without quantum physics" #sydsciencefest	LER	has_no_media	37.39	3.05	1.00	99.00	16.00	50.00	6.25	0.00	0.00	0.00	0.00	0.00	6.25	6.25	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"Close your eyes and picture a scientist. Who thought of a white guy?" - MG *most hands go up* #sydsciencefest	LER	has_no_media	96.69	98.19	50.35	25.77	6.33	21.05	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	5.26	0.00	0.00	15.79	0.00	5.26	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00
DC: Humans are the best research topic! We are everywhere and involved in so many different areas #sydsciencefest	LER	has_no_media	30.15	95.20	58.07	98.27	9.00	27.78	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	5.56	0.00	0.00	0.00	5.56	5.56	5.56	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56
LS up first. 'I want to convince you my research rules.  And as we know  the most important part of science is EXPLOSIONS" #sydsciencefest	LER	has_no_media	80.75	79.76	48.89	92.40	8.00	25.00	4.17	0.00	0.00	0.00	0.00	8.33	0.00	4.17	4.17	0.00	0.00	0.00	0.00	0.00	4.17	4.17	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Rosetta itself is a bit of a lab - it can analyse dust flying off the comet if need be #sydsciencefest	LER	has_no_media	86.59	30.86	3.37	25.77	20.00	15.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	10.00	5.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
.@Philae2014 is already there  but we also want to put Rosetta down on the comet as well. #sydsciencefest	LER	has_no_media	45.11	71.09	58.07	98.27	9.00	22.22	5.56	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	5.56	0.00	0.00	0.00	5.56	0.00	5.56	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00
WH: Comets have not been heated by the sun or affected by gravitational collapse - they are like a time capsule #sydsciencefest	LER	has_no_media	86.96	17.04	37.24	25.77	21.00	23.81	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	4.76	0.00	9.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN: Curiosity. I think most people start off by  as kids  pulling things apart and wanting to understand #sydsciencefest	LER	has_no_media	92.84	50.00	99.00	25.77	9.50	26.32	0.00	0.00	0.00	0.00	0.00	15.79	0.00	5.26	5.26	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MP: When people think of scientists  they usually think of someone white  male and very very serious #ssf15	LER	has_no_media	17.96	98.62	58.07	1.00	18.00	22.22	0.00	5.56	0.00	0.00	0.00	11.11	0.00	0.00	11.11	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MG: Why did you all become scientists? #sydsciencefest	LER	has_no_media	1.80	99.00	7.84	25.77	4.00	25.00	0.00	0.00	0.00	0.00	0.00	12.50	12.50	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00
.@AWaardenberg is up now arguing for DNA! #sydsciencefest	LER	has_no_media	92.84	89.42	74.76	1.00	4.00	37.50	0.00	12.50	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50
"Before the launch  eight different people had to give the official A-Okay after checking the same parameters each" #sydsciencefest	LER	has_no_media	99.00	69.14	43.37	96.76	20.00	25.00	5.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00
Warwick Holmes  @esa and comet chat tonight at the @maasmuseum!! #sydsciencefest	LER	has_no_media	98.22	81.84	31.94	25.77	5.50	36.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.18
Getting ready for @KindaThinky tonight! #sydsciencefest	LER	has_no_media	99.00	50.00	23.51	99.00	3.00	66.67	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67
MG: When science is being taught  the majority of the scientists kids learn about are all white men #sydsciencefest	LER	has_no_media	76.19	85.38	4.05	25.77	19.00	21.05	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	5.26	0.00	5.26	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Starts by asking "if space travel was as safe/affordable as flight travel  who would go into space?"  *whole room raises both arms*  #ssf15	LER	has_no_media	80.75	66.17	99.00	92.40	12.00	4.17	4.17	0.00	0.00	0.00	0.00	0.00	0.00	8.33	4.17	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	4.17	0.00
JB: Med research is weird and cool  and also inherently good  yes. #sydsciencefest	LER	has_no_media	9.98	50.00	1.00	99.00	6.50	23.08	15.38	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	7.69	0.00	0.00	0.00	15.38	0.00	0.00	0.00	0.00
AW: The future of DNA is going to be in data storage  because of it's ability to hold so much data #sydsciencefest	LER	has_no_media	87.28	50.00	11.00	25.77	22.00	18.18	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	4.55	4.55	0.00	0.00	0.00	0.00
PR: When Lisa looks at stars and galaxies  the research SHE is actually using is quantum physics. #sydsciencefest	LER	has_no_media	30.15	50.00	4.97	25.77	9.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	5.56	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
@justipen Thanks for the follow Regular Student!	LER	has_no_media	99.00	50.00	13.15	99.00	7.00	42.86	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29
"You could store secret codes or information and store them in your DNA - that's pretty cool" #sydsciencefest	LER	has_no_media	6.99	99.00	28.81	99.00	17.00	11.76	11.76	0.00	0.00	0.00	0.00	11.76	0.00	5.88	11.76	0.00	5.88	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00
DC: We make things.  Tools  cars  rockets  iPhones.  We are the only animal to have water pouring out of our eyes when sad #sydsciencefest	LER	has_no_media	49.05	99.00	1.79	1.00	8.00	16.67	0.00	4.17	0.00	0.00	4.17	0.00	4.17	0.00	0.00	0.00	0.00	4.17	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WH: We want to find out how we get from a supernova collapse to the creation of Earth  and comets can help answer that #sydsciencefest	LER	has_no_media	92.84	97.69	6.70	91.14	25.00	16.00	4.00	0.00	0.00	0.00	0.00	8.00	8.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	12.00	4.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Warwick is up!  He's going to talk about the Rosetta work  and then make a comet for us. #fancy #sydsciencefest	LER	has_no_media	86.59	97.69	3.37	25.77	6.67	15.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	5.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00
GR: I just go step by step on things I find interesting and it has basically led me here #sydsciencefest	LER	has_no_media	8.19	6.70	99.00	96.76	20.00	15.00	5.00	0.00	0.00	0.00	0.00	5.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
.@ad_mico now.  Going for the route of Chemistry being PC and Nanotech being Mac.  Nanotech is cool according to AM. #sydsciencefest	LER	has_no_media	79.25	50.00	11.00	94.75	5.50	22.73	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00
KN: Similar in my field  software and tech is very male  dominated still. #sydsciencefest	LER	has_no_media	28.22	50.00	52.86	1.00	7.00	28.57	0.00	7.14	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
The overriding theme of MP's talks are always that the future of space travel and astrophysics rests on the current generation in school	LER	has_no_media	99.00	66.81	98.89	25.77	23.00	17.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB: I interview Med students  and a lot of them are motivated by misplaced goals. #sydsciencefest	LER	has_no_media	84.57	73.40	7.84	25.77	8.00	31.25	0.00	0.00	0.00	0.00	0.00	6.25	6.25	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	12.50	6.25	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
DC: DNA can't laugh  cry  make iPhones  blush  fart  do anything really #sydsciencefest	LER	has_no_media	23.17	1.07	17.46	25.77	13.00	23.08	7.69	7.69	0.00	0.00	7.69	0.00	7.69	0.00	7.69	0.00	15.38	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB: My biggest complaint with Med is that it's too good.  Inherently good. #sydsciencefest	LER	has_no_media	13.85	50.00	13.15	99.00	4.67	28.57	14.29	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WH: So it had to be switched off. Just the minimum amount of energy required to keep it going  but no contact #sydsciencefest	LER	has_no_media	58.77	33.19	9.25	93.61	11.50	21.74	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Also because the admin involved in time off is pretty poorly managed #sydsciencefest	LER	has_no_media	82.00	77.92	63.54	25.77	13.00	30.77	7.69	7.69	0.00	0.00	0.00	0.00	7.69	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB: Bacteria has technologically advanced parts and functions  and it makes itself. #sydsciencefest	LER	has_no_media	9.98	50.00	1.40	25.77	6.50	38.46	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
PR: One cool thing about QP is super-positions; things can be in two places at the same time. #sydsciencefest	LER	has_no_media	77.33	50.00	74.76	99.00	10.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00
Congrats to everyone out at the @sydneyobs tonight!! @maasmuseum #sydsciencefest	LER	has_no_media	99.00	84.14	93.30	25.77	5.00	60.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00
Talking now on career interruptions  whether family related or other. #sydsciencefest	LER	has_no_media	31.44	81.84	99.00	1.00	5.50	45.45	0.00	9.09	0.00	9.09	0.00	9.09	0.00	0.00	9.09	0.00	27.27	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
UD: You can explore things.Instead of just procedural work  you can play around in your field and mess with different things #sydsciencefest	LER	has_no_media	23.89	95.89	80.16	25.77	23.00	21.74	4.35	4.35	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	8.70	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Hosts for tonight are @rodl and @willozap from @KindaThinky! #sydsciencefest	LER	has_no_media	92.84	50.00	3.37	25.77	5.00	40.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00
CL: Absolutely. I don't think there has ever been a female Prof in my field at UTS. Or even an Assoc Prof #sydsciencefest	LER	has_no_media	23.89	9.62	94.19	25.77	7.67	8.70	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	4.35	8.70	4.35	0.00	0.00	0.00	0.00	0.00	8.70	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00
KS: "I'm going to speak tonight about the history of science but also how things have changed" #ssf15	LER	has_no_media	17.96	28.91	98.01	25.77	18.00	22.22	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	0.00	5.56	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
AM: Astronomy helps predict the future and also understand the past.  It brings a lot of kids into science. #sydsciencefest	LER	has_no_media	92.84	84.14	74.76	96.76	6.67	25.00	5.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
AM is astronomy  and @lisaharveysmith is for astrology (remembering she is actually an astronomer) #awkward #sydsciencefest	LER	has_no_media	22.13	73.40	1.00	1.00	16.00	50.00	0.00	6.25	6.25	0.00	0.00	6.25	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
JB: I also get to work with brain cells. I've got some in a petri dish right now actually. #sydsciencefest	LER	has_no_media	65.29	6.70	93.30	25.77	6.67	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	5.00	0.00	0.00	0.00	0.00	5.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Some of the widely varying temperature changes the Rosetta had to be tested for #sydsciencefest http://t.co/P915lNTrCm	LER	has_photo	99.00	50.00	3.37	25.77	20.00	30.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00
AW: Chemists are the doers  they get things done  they can multitask! #sydsciencefest	LER	has_no_media	9.98	93.79	1.00	25.77	6.50	23.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	7.69	7.69	0.00	0.00	0.00	7.69
LS: Astrology has had thousands of years if research. Astronomy not so much #sydsciencefest	LER	has_no_media	13.85	1.67	13.15	25.77	7.00	35.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	7.14	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Jb speaking about how some differences in gender can affect which medicine to use #sydsciencefest	LER	has_no_media	69.57	50.00	10.08	25.77	15.00	26.67	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	6.67	0.00	6.67	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
The school kids in the audience seem very  very keen on this idea. #ssf15	LER	has_no_media	97.54	76.25	89.63	99.00	7.00	7.14	7.14	0.00	0.00	0.00	0.00	14.29	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
PR speaking on how cool superpositions are again and using them for super fast communication #sydsciencefest	LER	has_no_media	37.39	96.95	35.37	99.00	16.00	25.00	12.50	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	6.25	6.25	6.25	6.25	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00
And we begin! #sydsciencefest http://t.co/1q6uswDI1D	LER	has_photo	56.58	96.52	2.40	25.77	5.50	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	9.09
Great to see so many people come out for such an awesome and science filled event #sydsciencefest	LER	has_no_media	92.84	72.17	66.34	99.00	17.00	17.65	11.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00
MG: What would have made the transition between research levels easier?  UD: Mentoring  #sydsciencefest	LER	has_no_media	83.00	50.00	1.00	99.00	7.00	35.71	7.14	0.00	0.00	0.00	0.00	0.00	7.14	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00
SW: Cats are curious animals  they want to know who is in their territory #ssf15	LER	has_no_media	51.43	97.69	43.37	25.77	15.00	20.00	0.00	0.00	0.00	0.00	0.00	13.33	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Research is a very difficult field to take time away from because of the culture of science being ongoing and undisrupted #sydsciencefest	LER	has_no_media	98.22	67.52	2.40	1.00	22.00	36.36	0.00	4.55	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00
UD: If you don't have a good mentor  than you just keep doing things by yourself without collaboration #sydsciencefest	LER	has_no_media	12.16	70.08	4.05	97.58	19.00	21.05	5.26	0.00	0.00	0.00	0.00	0.00	0.00	5.26	5.26	0.00	15.79	0.00	0.00	0.00	5.26	0.00	5.26	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Someone has asked for some info on Tesla in comparison to Edison (Yaassss) #ssf15	LER	has_no_media	99.00	92.33	52.86	25.77	14.00	21.43	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	7.14	0.00	0.00	0.00	0.00
PR: Quantum entanglement and what is it useful for. Quantum computers! Future use of this is massive #sydsciencefest	LER	has_no_media	45.11	50.00	4.97	98.27	6.00	33.33	5.56	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56
And there's a crack between these two parts  so it could fall apart when going past the sun #sydsciencefest	LER	has_no_media	12.16	29.92	96.09	25.77	19.00	10.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
"Zen and the Art of Photo Capture" #ssf15	LER	has_no_media	99.00	50.00	1.00	25.77	8.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
