Source (A)	Source (B)	Source (C)	Analytic	Clout	Authentic	Tone	WPS	Sixltr	posemo	negemo	anx	anger	sad	insight	cause	discrep	tentat	certain	differ	see	hear	feel	affiliation	achieve	power	reward	risk	swear	netspeak	assent	nonflu	filler	QMark	Exclam
Observations blog: Daily cosmobite: Kimclijsters approaches - Space rock or asteroid 11947 Kimclijsters circle... http://t.co/NSEp7pJfMJ	LER	has_no_media	85.72	28.91	58.07	25.77	9.00	38.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	5.56	5.56	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00
98-foot asteroid flashes between moon and Earth within 24 hours http://t.co/nkmZMSQxAf	HER	has_no_media	97.17	50.00	35.37	25.77	16.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00
How to restore an 1892 Astrographic Telescope? Remove the 1980s repaint. http://t.co/boAmR1K222	HER	has_photo	97.17	50.00	1.00	25.77	5.33	31.25	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	6.25	0.00
Observations blog: The president of the International Dark Sky Association visits Australia http://t.co/2XDOLgCEDR	LER	has_no_media	99.00	72.17	28.81	25.77	17.00	35.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	5.88	0.00	5.88	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: map maker anniversary - The map maker Gerard Mercator was born on this day in ... http://t.co/QQQI08uCfV	HER	has_no_media	96.18	50.00	98.89	25.77	11.50	21.74	0.00	0.00	0.00	0.00	0.00	0.00	8.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
Gorgeous night at Sydney Obs for stargazing and Lunar lovers. http://t.co/5fJT8K2LTL	HER	has_photo	97.02	72.17	6.20	99.00	8.50	11.76	11.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00
Observations blog: Harry finds drama in the return of delta sunspot group AR11990 http://t.co/Ksixrsjjmd	LER	has_no_media	99.00	71.09	23.51	25.77	18.00	22.22	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Patrick Moore anniversary http://t.co/kmM5MMFhuK	LER	has_no_media	92.84	50.00	74.76	25.77	12.00	41.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00
Observations blog: 2014-03-04 Dreamtime astronomy - 7pm  Tuesdays 4  11  18 and 25 March 2014 Indigenous sky stori... http://t.co/yVCoxLoamn	HER	has_no_media	87.83	50.00	7.84	25.77	12.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
Geraint Lewis looking at the distribution of galaxies by a pizza shaped survey. http://t.co/T5XuBj43BD	HER	has_photo	99.00	50.00	4.97	25.77	9.00	27.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: the March sky - In the early evening the Southern Cross is high up in the sout... http://t.co/xpsSz31oL8	HER	has_no_media	99.00	50.00	99.00	25.77	12.50	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00
Looking forward to finding out 'The Dirty Secrets of Large galaxies' from Geraint Lewis  Monday 6:30pm @sydskywatch http://t.co/epyj1bcigo	HER	has_no_media	99.00	79.76	48.89	25.77	24.00	33.33	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
@ClearSkiesTV @sky_pointer @The_Badgeman Thanks for that - sometimes it is difficult to know artists versions from actual photographs.	LER	has_no_media	96.69	50.00	19.27	25.77	19.00	42.11	5.26	5.26	0.00	0.00	0.00	5.26	0.00	0.00	5.26	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: autumn is here - Today is first day of autumn in Australia  where it is tradit... http://t.co/PfYmPyiOzA	LER	has_no_media	60.80	50.00	98.01	25.77	12.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
Observations blog: March 2014 night sky guide podcast  transcript and sky chart http://t.co/drqpzoEEFo	HER	has_no_media	85.18	50.00	66.34	25.77	17.00	23.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: the last month - Did you know that in the early Roman calendar February was th... http://t.co/6oTUbkAW5S	LER	has_no_media	88.07	78.82	87.83	25.77	12.50	20.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00
@BrianKronberger Yes it is! One of our favorite apps!	HER	has_no_media	45.11	98.62	1.00	99.00	4.50	22.22	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00	11.11	11.11	0.00	0.00	0.00	22.22
Observations blog: Daily cosmobite: Mercury and the Moon - Over the last few mornings the elusive planet Mercury h... http://t.co/CAgC7jtKWx	LER	has_no_media	99.00	50.00	27.39	25.77	11.50	30.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
3D view of planetary system Kepler-106. It's amazing how astronomers find + visualize other solar systems. http://t.co/UNCgOqjUlF	HER	has_photo	54.14	31.71	2.82	95.81	7.00	28.57	4.76	0.00	0.00	0.00	0.00	4.76	4.76	0.00	0.00	0.00	4.76	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: the Lion - The zodiac constellation of Leo the Lion is visible low in the nort... http://t.co/CWs4JQX518	LER	has_no_media	99.00	50.00	7.84	1.00	12.00	20.83	0.00	4.17	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
@jjlarkin very nice image - the early bird....	LER	has_no_media	92.84	50.00	13.15	99.00	7.00	14.29	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
@rudiphoto @gb5309 @ABCstarstuff Congratulations! http://t.co/CA4zLMnFXf very exciting to see the Aurora. Thanks you lucky Southerners.	HER	has_photo	92.84	85.38	1.00	99.00	6.33	31.58	15.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	10.53	0.00	0.00	5.26	0.00	0.00	0.00	0.00	5.26
"Aurora Australis" amazing image sequence  taken last week by David Finlay from near Kiama. Bring on solar max!  http://t.co/t8zTUmUnVp	HER	has_video	99.00	50.00	80.16	93.61	7.67	17.39	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	4.35	0.00	0.00	0.00	0.00	4.35
3D of planetary system Kepler-406 (via @ExoplanetApp) A similar size to Earth but not in the habitable zone. http://t.co/omCAbC6sj6	LER	has_photo	99.00	10.58	48.89	25.77	12.00	20.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
Observations blog: Harry watches giant sunspot group AR11967 tango across the Sun http://t.co/f3UvaBXFf5	HER	has_no_media	98.92	72.17	28.81	25.77	17.00	29.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Venus and the Moon - One of the celestial highlights of each month is when t... http://t.co/qZIt7qWU3g	LER	has_no_media	92.84	50.00	7.84	25.77	12.00	20.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
A great day for solar viewing at solar max. Hoping for some sunspots and prominences. http://t.co/omRZxXzA0e	HER	has_photo	99.00	50.00	1.00	99.00	6.67	20.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	10.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	5.00	5.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: a really cool star - The red colour of Betelgeuse  the brightest star in Or... http://t.co/TTCHTuZLsz	LER	has_no_media	99.00	19.23	27.39	93.61	11.50	21.74	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	8.70	13.04	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	4.35	4.35	0.00	0.00	0.00	0.00
Kepler's Exoplanetary Universe in a Nutshell: Video : Discovery News http://t.co/44buWrMogj	HER	has_no_media	99.00	50.00	52.86	25.77	14.00	42.86	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
@bbweb Hi  we are investigating this  thanks!	LER	has_no_media	5.53	99.00	1.00	99.00	7.00	14.29	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	28.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29
@gb5309 @ABCstarstuff `Certainly worth investigating! Will get back to you.	HER	has_no_media	51.43	97.69	3.37	99.00	5.00	30.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00
Image-rich report of what Australian Planetaria are up to! http://t.co/UL6PeGa8P5	HER	has_no_media	97.34	50.00	1.00	99.00	7.50	20.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	13.33	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	6.67
Relax to this Minecraft Timelapse. Dont know about TEDEd?...the ad is worth watching too! http://t.co/6cjmrmO14Y via @youtube	LER	has_video	80.03	33.19	9.25	93.61	7.67	21.74	4.35	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	4.35	4.35
Observations blog: Daily cosmobite: supernova anniversary - On this day in 1987 astronomers saw a star explode in ... http://t.co/TS64Fvt3MG	HER	has_no_media	99.00	50.00	85.21	25.77	11.00	31.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Saturn and the Moon - Early risers can see the ringed planet Saturn in the nor... http://t.co/r5z06FUpwc	HER	has_no_media	92.84	20.24	48.89	25.77	12.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	4.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
Observations blog: Nick and Geoff attend the 2014 Australian planetarium conference http://t.co/zdVaAb9cUl	LER	has_no_media	92.84	50.00	1.00	25.77	16.00	31.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: long constellations - Apart from Hydra the Water Snake in the eastern sky we h... http://t.co/ErCdaNrTqX	HER	has_no_media	99.00	66.81	94.19	25.77	11.50	21.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
@AarontheEcolog Enjoy 'Astronomical Concepts' or 'Understanding Relativity' with Paul Payne. http://t.co/2uHxlnJFZT	HER	has_no_media	92.84	25.24	10.08	99.00	7.50	40.00	6.67	0.00	0.00	0.00	0.00	6.67	0.00	0.00	6.67	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00
@julsiepopple @AarontheEcolog For the famous Andrew Smith you need to visit weekday afternoons. Try the 2:30pm or 3:30pm tours.	HER	has_no_media	98.33	82.96	2.82	25.77	10.50	19.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	9.52	0.00	4.76	0.00	0.00	0.00	0.00	4.76	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Mars and the Moon - With Jupiter the only evening planet  all the planetary ac... http://t.co/tmOSFXYeR7	LER	has_no_media	98.12	50.00	2.02	25.77	11.50	26.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
The World Outside My Window. Views from the ISS http://t.co/sOCQXUygI3	HER	has_no_media	99.00	23.75	52.86	25.77	7.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: the Water Snake - In the early evening the constellation of Hydra the Water Sn... http://t.co/3HxkNUwOdT	HER	has_no_media	99.00	50.00	27.39	25.77	11.50	21.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
@neiltyson at launch of #cosmosau tonight looking forward to this iconic show based on Carl Sagan's 'Cosmos' March 16 http://t.co/yyNl9IHPTY	HER	has_photo	99.00	50.00	74.76	25.77	24.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: stars in the north - Tonight let us look at the northern sky in the early even... http://t.co/rQs9J95btE	HER	has_no_media	98.98	78.82	99.00	25.77	12.50	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00
@yeoldeguildford @natgeotvau @neiltyson Not tonight- too wet! he was certianly in the dome and planetarium. The tower is for another time.	LER	has_no_media	67.14	31.71	13.15	25.77	7.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76
Getting ready for #cosmosau special event with Neil de Grasse Tyson for lucky winners @natgeotvau http://t.co/y2wIB8twgB	HER	has_photo	99.00	50.00	1.00	99.00	20.00	30.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	5.00	15.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00
Galileo Matters More Than Ever on His 450th Birthday http://t.co/AWzlU0eEas  via @NatGeo	HER	has_no_media	97.17	50.00	74.76	25.77	16.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00
Yoko Ono 'morning beams' @MCA http://t.co/EX1CYlF1S0	HER	has_photo	92.84	50.00	1.00	25.77	11.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: happy birthday Galileo! - Today is the 449th birthday of the Italian astronome... http://t.co/zA0mcNe9Zt	HER	has_no_media	98.33	50.00	37.24	95.81	7.00	38.10	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	4.76
Observations blog: Daily cosmobite: zodiac constellations - These are the constellations the Sun passes in front o... http://t.co/GQJwiE7Mpm	LER	has_no_media	96.41	50.00	68.01	25.77	10.50	23.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.52	0.00	0.00	0.00	0.00	0.00
@AarontheEcolog Online bookings are working http://t.co/n19YEb1bCN unless session is already booked out.  Otherwise call at 8:30 am Friday.	HER	has_no_media	70.30	33.19	80.16	25.77	11.50	30.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.70	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
Astronomical Concepts course booking now! http://t.co/PjhjPZy2Ug	HER	has_no_media	77.33	50.00	3.37	25.77	5.00	40.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	10.00
Observations blog: Daily cosmobite: stars in the south - Let us look at the southern sky in the early evening. Sta... http://t.co/A7xtkevxpK	LER	has_no_media	99.00	78.82	99.00	25.77	8.33	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Orion the Hunter - In the evenings the constellation of Orion the Hunter is hi... http://t.co/oJp7FrAFV6	HER	has_no_media	99.00	66.81	9.25	25.77	11.50	21.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
Observations blog: A book review of The Singing Line by Alice Thomson http://t.co/mKFgUblSCb	LER	has_no_media	99.00	50.00	1.00	25.77	17.00	23.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00
Daily cosmobite: Jupiter and the Moon together tonight  - go away clouds! http://t.co/vsEhB7bvH2	HER	has_no_media	97.17	73.40	95.60	25.77	8.00	31.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	6.25
Observations blog: Daily cosmobite: Jupiter and the Moon - The giant planet Jupiter is currently the only planet v... http://t.co/2IzEITqPdk	HER	has_no_media	92.84	50.00	9.25	25.77	11.50	26.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00
@jolennan do you mean the Moon? jupiter? Orion Nebula? Visit on a clear night. Book ahead http://t.co/hA923kYvM2	LER	has_no_media	98.33	92.33	68.01	25.77	4.20	14.29	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	4.76	0.00	4.76	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	14.29	0.00
The oldest star discovery tells much about the early universe http://t.co/UoCZcC67KN via @ConversationEDU	HER	has_no_media	99.00	88.03	91.95	25.77	17.00	23.53	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Mars spacecraft anniversary http://t.co/HLHKJTllaI	LER	has_no_media	92.84	50.00	23.51	25.77	12.00	41.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00
'For the love of Moon' Geoff Wyatt's Gibbous Moon tonight. http://t.co/Jqka8MJCz4	HER	has_photo	99.00	74.76	1.00	99.00	7.50	20.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00
Sydney Observatory is at IMAX's teachers preview! http://t.co/oSKvaXoblo	HER	has_photo	92.84	50.00	1.79	25.77	6.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	8.33
Creationists Have Questions  the Bad Astronomer Phil Plait has answers. http://t.co/3gbPoIiUPN via @slate	HER	has_no_media	92.84	50.00	28.81	1.00	8.50	29.41	0.00	5.88	0.00	0.00	0.00	11.76	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	5.88	0.00	0.00	0.00	0.00	0.00
'Night hides the world but reveals a universe ' Persian Proverb and inspiration for this beautiful image http://t.co/dZde592eqb …	HER	has_no_media	92.84	31.71	98.01	99.00	21.00	33.33	9.52	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	4.76	4.76	14.29	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	4.76	0.00	0.00	0.00	0.00	0.00
Sochi Winter Olympics Launch with Space-Flown Torch  Cosmonaut Flag-Bearers http://t.co/sD91kiPAUd via @SPACEdotcom	LER	has_no_media	98.75	50.00	87.07	25.77	18.00	27.78	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.56	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: happy birthday Jules! - Famous French science fiction author Jules Verne w... http://t.co/LpiS0TTUXN	LER	has_no_media	92.84	50.00	3.37	96.76	6.67	30.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	5.00
Like a moth to a street light - light pollution might be contributing to reduction in biodiversity http://t.co/mbxvNqWDtz	HER	has_no_media	99.00	50.00	2.82	25.77	21.00	23.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	9.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: happy birthday Sir William http://t.co/G5SoI0rP5i	LER	has_no_media	92.84	77.92	17.46	99.00	13.00	38.46	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00
@austmus Thanks looking forward to the results!	HER	has_no_media	99.00	50.00	13.15	99.00	7.00	57.14	14.29	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29
Observations blog: Daily cosmobite: the Vela pulsar - Pulsars are rapidly rotating compact stars  from which radio... http://t.co/KVTU3FotM6	HER	has_no_media	92.84	50.00	2.82	25.77	10.50	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00
Earth Hour 2014 'Don't be afraid of the dark' astronomical poetry competition http://t.co/V690ZHbsYn @earthhour @phmuseum @austmus	HER	has_no_media	96.41	50.00	2.82	1.00	21.00	28.57	0.00	4.76	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	4.76	4.76	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: first weather map anniversary http://t.co/IBYRXdvBMi	LER	has_no_media	92.84	50.00	94.81	25.77	13.00	38.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00
Observations blog: Daily cosmobite: Pluto discoverer’s birthday http://t.co/wFdq9Q0gTa	LER	has_no_media	92.84	50.00	74.76	25.77	12.00	41.67	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00
